Full, log(Age), M,log(Teff),Mbol, Mv,(U-B)o,(B-V)o,(V-R)o,(V-I)o,(V-J)o
8.700,3879,2.6482,3.686,0.17,0.49,0.75,1.02,0.54,1.02,1.68,
8.700,3880,2.6490,3.682,0.01,0.35,0.79,1.04,0.55,1.03,1.72,
8.700,3881,2.6498,3.679,-0.14,0.22,0.83,1.06,0.56,1.05,1.75,
8.700,3882,2.6506,3.674,-0.30,0.08,0.87,1.08,0.57,1.07,1.78,
8.700,3883,2.6514,3.670,-0.47,-0.05,0.92,1.10,0.58,1.09,1.82,
8.700,3884,2.6522,3.666,-0.63,-0.19,0.96,1.13,0.59,1.11,1.86,
8.700,3885,2.6530,3.662,-0.79,-0.32,1.01,1.15,0.60,1.13,1.90,
8.700,3886,2.6538,3.657,-0.96,-0.46,1.06,1.17,0.61,1.15,1.94,
8.700,3887,2.6546,3.652,-1.13,-0.60,1.12,1.20,0.63,1.18,2.00,
8.700,3888,2.6554,3.647,-1.32,-0.75,1.18,1.23,0.64,1.21,2.05,
8.700,3889,2.6562,3.640,-1.51,-0.89,1.26,1.27,0.66,1.25,2.11,
8.700,3890,2.6570,3.634,-1.69,-1.02,1.34,1.30,0.68,1.29,2.17,
8.700,3891,2.6572,3.633,-1.72,-1.04,1.35,1.31,0.69,1.29,2.18,
8.700,3892,2.6577,3.639,-1.56,-0.93,1.28,1.27,0.67,1.26,2.12,
8.700,3893,2.6583,3.645,-1.38,-0.80,1.21,1.24,0.65,1.22,2.06,
8.700,3894,2.6591,3.651,-1.19,-0.65,1.14,1.21,0.63,1.18,2.00,
8.700,3895,2.6599,3.656,-1.02,-0.51,1.08,1.18,0.62,1.16,1.95,
8.700,3896,2.6607,3.661,-0.84,-0.37,1.02,1.15,0.60,1.13,1.90,
8.700,3897,2.6615,3.666,-0.68,-0.24,0.96,1.13,0.59,1.11,1.86,
8.700,3898,2.6623,3.671,-0.51,-0.10,0.91,1.10,0.58,1.09,1.81,
8.700,3899,2.6633,3.676,-0.34,0.03,0.86,1.08,0.56,1.07,1.77,
8.700,3900,2.6645,3.681,-0.19,0.17,0.81,1.05,0.55,1.04,1.73,
8.700,3901,2.6663,3.686,-0.03,0.30,0.76,1.03,0.54,1.02,1.69,
8.700,3902,2.6697,3.692,0.14,0.44,0.70,1.00,0.53,0.99,1.64,
8.700,3903,2.6743,3.696,0.23,0.50,0.66,0.98,0.52,0.97,1.60,
8.700,3904,2.7243,3.695,0.07,0.35,0.68,0.98,0.52,0.98,1.61,
8.700,3905,2.7743,3.694,-0.09,0.19,0.69,0.99,0.52,0.98,1.62,
8.700,3906,2.8243,3.693,-0.27,0.02,0.70,0.99,0.52,0.99,1.63,
8.700,3907,2.8643,3.690,-0.42,-0.12,0.73,1.01,0.53,1.00,1.65,
8.700,3908,2.8993,3.685,-0.60,-0.27,0.79,1.04,0.54,1.02,1.70,
8.700,3909,2.9193,3.656,-1.36,-0.86,1.09,1.19,0.61,1.16,1.96,
8.700,3910,2.9196,3.649,-1.60,-1.05,1.18,1.23,0.63,1.20,2.02,
8.700,3911,2.9199,3.653,-1.45,-0.93,1.12,1.20,0.62,1.17,1.98,
8.700,3912,2.9251,3.648,-1.61,-1.06,1.18,1.23,0.64,1.20,2.03,
8.700,3913,2.9261,3.643,-1.79,-1.19,1.25,1.26,0.66,1.24,2.09,
8.700,3914,2.9269,3.636,-1.96,-1.31,1.34,1.30,0.68,1.27,2.15,
8.700,3915,2.9275,3.631,-2.11,-1.42,1.40,1.33,0.69,1.30,2.20,
8.700,3916,2.9281,3.626,-2.29,-1.55,1.47,1.36,0.71,1.33,2.25,
8.700,3917,2.9286,3.619,-2.48,-1.66,1.56,1.40,0.74,1.38,2.34,
8.700,3918,2.9290,3.614,-2.63,-1.76,1.62,1.43,0.76,1.42,2.41,
8.700,3919,2.9294,3.608,-2.79,-1.87,1.68,1.47,0.78,1.46,2.47,
8.700,3920,2.9298,3.603,-2.97,-1.99,1.73,1.50,0.80,1.50,2.54,
8.700,3921,2.9301,3.596,-3.14,-2.09,1.76,1.52,0.82,1.58,2.63,
8.700,3922,2.9303,3.587,-3.32,-2.18,1.79,1.54,0.85,1.67,2.73,
8.700,3923,2.9305,3.579,-3.56,-2.34,1.81,1.55,0.88,1.75,2.83,
8.700,3924,2.9307,3.566,-3.82,-2.37,1.82,1.57,0.94,1.96,3.08,
8.700,3925,2.9309,3.554,-4.05,-2.34,1.81,1.58,1.01,2.19,3.36,
8.700,3926,2.9311,3.545,-4.24,-2.30,1.80,1.59,1.08,2.38,3.59,
8.700,3927,2.9313,3.527,-4.61,-1.98,1.61,1.60,1.22,2.80,4.35,
8.700,3928,2.9317,3.519,-4.78,-1.82,1.53,1.61,1.29,2.99,4.70,
8.700,3929,2.9321,3.511,-4.94,-1.69,1.45,1.61,1.35,3.16,5.02,
8.700,3930,2.9325,3.503,-5.10,-1.67,1.43,1.61,1.37,3.29,5.23,
8.700,3931,2.9329,3.495,-5.26,-1.65,1.42,1.61,1.39,3.42,5.44,
8.700,3932,2.9333,3.487,-5.43,-1.63,1.40,1.61,1.41,3.55,5.64,
8.700,3933,2.9337,3.478,-5.59,-1.60,1.39,1.62,1.42,3.68,5.86,
8.700,3934,2.9341,3.470,-5.75,-1.56,1.37,1.62,1.45,3.82,6.09,
8.700,3935,2.9345,3.460,-5.91,-1.51,1.35,1.62,1.47,3.96,6.33,
8.700,3936,2.9348,3.448,-6.07,-1.39,1.33,1.62,1.49,4.15,6.63,
8.700,3937,0.8815,3.699,-6.02,-5.77,1.00,1.11,0.54,1.01,1.60,
8.700,3938,0.8815,4.042,-6.02,-5.56,-0.36,-0.10,-0.02,-0.04,-0.14,
8.700,3939,0.8815,4.338,-6.03,-3.94,-0.94,-0.22,-0.09,-0.23,-0.55,
8.700,3940,0.8815,4.620,-6.03,-2.27,-1.14,-0.31,-0.14,-0.33,-0.75,
8.700,3941,0.8815,4.819,-6.04,-0.87,-1.18,-0.34,-0.15,-0.36,-0.81,
8.700,3942,0.8815,5.017,-6.04,0.50,-1.20,-0.37,-0.17,-0.39,-0.86,
8.700,3943,0.8815,5.131,-6.04,1.26,-1.21,-0.38,-0.17,-0.40,-0.88,
8.700,3944,0.8815,5.242,-6.05,2.01,-1.22,-0.38,-0.17,-0.41,-0.89,
8.700,3945,0.8815,5.343,-6.03,2.70,-1.22,-0.38,-0.18,-0.42,-0.90,
8.700,3946,0.8815,5.446,-5.77,3.65,-1.23,-0.39,-0.18,-0.43,-0.91,
8.700,3947,0.8815,5.500,-4.94,4.84,-1.23,-0.39,-0.18,-0.43,-0.92,
8.700,3948,0.8815,5.488,-4.74,4.96,-1.23,-0.39,-0.18,-0.43,-0.92,
8.700,3949,0.8815,5.476,-4.53,5.09,-1.23,-0.39,-0.18,-0.43,-0.92,
8.700,3950,0.8815,5.463,-4.32,5.21,-1.23,-0.39,-0.18,-0.43,-0.92,
8.700,3951,0.8815,5.451,-4.11,5.34,-1.23,-0.39,-0.18,-0.43,-0.91,
8.700,3952,0.8815,5.439,-3.91,5.46,-1.23,-0.39,-0.18,-0.43,-0.91,
8.700,3953,0.8815,5.426,-3.70,5.59,-1.23,-0.39,-0.18,-0.42,-0.91,
8.700,3954,0.8815,5.414,-3.49,5.71,-1.23,-0.39,-0.18,-0.42,-0.91,
8.700,3955,0.8815,5.402,-3.28,5.84,-1.22,-0.39,-0.18,-0.42,-0.91,
8.700,3956,0.8815,5.390,-3.08,5.96,-1.22,-0.39,-0.18,-0.42,-0.91,
8.700,3957,0.8815,5.377,-2.87,6.09,-1.22,-0.38,-0.18,-0.42,-0.90,
8.700,3958,0.8815,5.365,-2.66,6.21,-1.22,-0.38,-0.18,-0.42,-0.90,
8.700,3959,0.8815,5.350,-2.48,6.29,-1.22,-0.38,-0.18,-0.42,-0.90,
8.700,3960,0.8815,5.336,-2.32,6.36,-1.22,-0.38,-0.18,-0.42,-0.90,
8.700,3961,0.8815,5.324,-2.16,6.44,-1.22,-0.38,-0.18,-0.42,-0.90,
8.700,3962,0.8815,5.313,-2.01,6.52,-1.22,-0.38,-0.18,-0.41,-0.90,
8.700,3963,0.8815,5.302,-1.86,6.59,-1.22,-0.38,-0.18,-0.41,-0.90,
8.700,3964,0.8815,5.291,-1.70,6.67,-1.22,-0.38,-0.18,-0.41,-0.89,
8.700,3965,0.8815,5.283,-1.59,6.73,-1.22,-0.38,-0.18,-0.41,-0.89,
8.700,3966,0.8815,5.253,-1.20,6.93,-1.22,-0.38,-0.17,-0.41,-0.89,
8.700,3967,0.8815,5.230,-0.88,7.09,-1.21,-0.38,-0.17,-0.41,-0.89,
8.700,3968,0.8816,5.209,-0.59,7.24,-1.21,-0.38,-0.17,-0.41,-0.88,
8.700,3969,0.8816,5.190,-0.33,7.38,-1.21,-0.38,-0.17,-0.41,-0.88,
8.700,3970,0.8816,5.171,-0.06,7.51,-1.21,-0.38,-0.17,-0.40,-0.88,
8.700,3971,0.8816,5.154,0.17,7.63,-1.21,-0.38,-0.17,-0.40,-0.88,
8.700,3972,0.8816,5.139,0.38,7.74,-1.21,-0.38,-0.17,-0.40,-0.88,
8.700,3973,0.8816,5.124,0.59,7.86,-1.21,-0.38,-0.17,-0.40,-0.88,
8.700,3974,0.8816,5.109,0.81,7.97,-1.21,-0.37,-0.17,-0.40,-0.87,
8.700,3975,0.8816,5.094,1.02,8.08,-1.21,-0.37,-0.17,-0.40,-0.87,
8.600,3976,0.6000,3.585,7.80,8.88,1.15,1.38,0.89,1.74,2.66,
8.600,3977,0.6500,3.609,7.43,8.37,1.04,1.31,0.82,1.53,2.49,
8.600,3978,0.7000,3.633,7.05,7.79,0.97,1.21,0.76,1.38,2.23,
8.600,3979,0.7500,3.654,6.70,7.28,0.86,1.11,0.68,1.24,2.02,
8.600,3980,0.8000,3.675,6.36,6.78,0.72,1.02,0.60,1.12,1.81,
8.600,3981,0.8500,3.695,6.04,6.35,0.59,0.94,0.54,1.00,1.63,
8.600,3982,0.9000,3.715,5.73,5.94,0.46,0.86,0.48,0.90,1.46,
8.600,3983,0.9500,3.731,5.46,5.61,0.35,0.80,0.44,0.84,1.34,
8.600,3984,1.0000,3.746,5.18,5.30,0.25,0.73,0.41,0.78,1.24,
8.600,3985,1.0500,3.759,4.93,5.02,0.17,0.69,0.38,0.74,1.16,
8.600,3986,1.1000,3.771,4.68,4.75,0.11,0.64,0.36,0.69,1.08,
8.600,3987,1.1500,3.785,4.39,4.42,0.04,0.58,0.34,0.65,0.99,
8.600,3988,1.2000,3.798,4.10,4.12,-0.01,0.53,0.31,0.60,0.91,
8.600,3989,1.2500,3.808,3.88,3.89,-0.03,0.50,0.30,0.57,0.86,
8.600,3990,1.3000,3.817,3.67,3.67,-0.05,0.46,0.28,0.54,0.80,
8.600,3991,1.3500,3.827,3.49,3.48,-0.06,0.43,0.26,0.50,0.74,
8.600,3992,1.4000,3.836,3.31,3.30,-0.07,0.39,0.24,0.47,0.69,
8.600,3993,1.4500,3.845,3.13,3.11,-0.07,0.37,0.22,0.44,0.63,
8.600,3994,1.5000,3.854,2.94,2.93,-0.06,0.34,0.21,0.40,0.58,
8.600,3995,1.5500,3.865,2.78,2.76,-0.05,0.30,0.18,0.36,0.51,
8.600,3996,1.6000,3.876,2.62,2.59,-0.01,0.27,0.16,0.31,0.44,
8.600,3997,1.6500,3.886,2.47,2.44,0.00,0.24,0.14,0.26,0.38,
8.600,3998,1.7500,3.905,2.18,2.15,0.05,0.19,0.09,0.18,0.27,
8.600,3999,1.8500,3.921,1.91,1.90,0.07,0.14,0.07,0.12,0.19,
8.600,4000,1.9500,3.934,1.66,1.67,0.06,0.10,0.05,0.08,0.13,
8.600,4001,2.0500,3.946,1.41,1.45,0.05,0.07,0.03,0.05,0.08,
8.600,4002,2.1500,3.955,1.17,1.24,0.04,0.05,0.02,0.03,0.04,
8.600,4003,2.2500,3.962,0.94,1.04,0.02,0.03,0.01,0.02,0.02,
8.600,4004,2.3500,3.968,0.72,0.84,0.00,0.01,0.01,0.01,0.00,
8.600,4005,2.4500,3.971,0.50,0.63,0.00,0.00,0.00,0.00,-0.01,
8.600,4006,2.5500,3.971,0.28,0.41,-0.01,0.00,0.00,0.00,-0.01,
8.600,4007,2.6500,3.965,0.08,0.19,0.00,0.00,0.01,0.01,0.01,
8.600,4008,2.7500,3.952,-0.12,-0.06,0.04,0.02,0.01,0.03,0.05,
8.600,4009,2.8500,3.932,-0.34,-0.35,0.08,0.05,0.04,0.06,0.12,
8.600,4010,2.8567,3.932,-0.37,-0.37,0.08,0.05,0.04,0.06,0.12,
8.600,4011,2.8738,3.957,-0.52,-0.45,0.02,0.00,0.01,0.02,0.03,
8.600,4012,2.8770,3.979,-0.63,-0.47,-0.04,-0.03,-0.01,-0.01,-0.03,
8.600,4013,2.8776,3.995,-0.72,-0.49,-0.09,-0.05,-0.01,-0.04,-0.07,
8.600,4014,2.8780,3.971,-0.57,-0.44,-0.02,-0.02,0.00,0.00,-0.01,
8.600,4015,2.8785,3.946,-0.64,-0.60,0.05,0.02,0.02,0.03,0.07,
8.600,4016,2.8792,3.921,-0.67,-0.70,0.11,0.07,0.05,0.09,0.16,
8.600,4017,2.8792,3.919,-0.67,-0.70,0.11,0.07,0.05,0.10,0.17,
8.600,4018,2.8800,3.897,-0.66,-0.73,0.14,0.13,0.08,0.16,0.27,
8.600,4019,2.8808,3.876,-0.64,-0.71,0.13,0.20,0.13,0.25,0.39,
8.600,4020,2.8816,3.853,-0.60,-0.67,0.12,0.29,0.17,0.34,0.53,
8.600,4021,2.8823,3.830,-0.56,-0.60,0.06,0.39,0.24,0.46,0.69,
8.600,4022,2.8829,3.808,-0.51,-0.53,0.07,0.47,0.28,0.55,0.83,
8.600,4023,2.8835,3.784,-0.44,-0.42,0.13,0.57,0.33,0.64,0.98,
8.600,4024,2.8841,3.762,-0.34,-0.28,0.21,0.67,0.38,0.72,1.12,
8.600,4025,2.8848,3.739,-0.17,-0.05,0.34,0.78,0.42,0.81,1.28,
8.600,4026,2.8854,3.721,0.01,0.18,0.46,0.86,0.46,0.88,1.40,
8.600,4027,2.8861,3.705,0.10,0.34,0.59,0.94,0.50,0.94,1.53,
8.600,4028,2.8869,3.690,-0.05,0.26,0.72,1.01,0.53,1.00,1.65,
8.600,4029,2.8875,3.683,-0.20,0.14,0.79,1.04,0.55,1.03,1.71,
8.600,4030,2.8883,3.678,-0.39,-0.03,0.85,1.07,0.56,1.06,1.75,
8.600,4031,2.8891,3.673,-0.58,-0.18,0.89,1.09,0.57,1.08,1.80,
8.600,4032,2.8899,3.668,-0.77,-0.34,0.95,1.12,0.58,1.10,1.84,
8.600,4033,2.8907,3.663,-0.96,-0.50,1.00,1.14,0.60,1.13,1.89,
8.600,4034,2.8915,3.658,-1.15,-0.65,1.06,1.17,0.61,1.15,1.94,
8.600,4035,2.8922,3.652,-1.31,-0.79,1.12,1.20,0.62,1.18,1.99,
8.600,4036,2.8928,3.648,-1.47,-0.91,1.18,1.23,0.64,1.20,2.03,
8.600,4037,2.8934,3.643,-1.63,-1.03,1.23,1.25,0.65,1.23,2.08,
8.600,4038,2.8941,3.637,-1.81,-1.16,1.32,1.29,0.68,1.27,2.14,
8.600,4039,2.8946,3.633,-1.93,-1.25,1.37,1.31,0.69,1.29,2.18,
8.600,4040,2.8956,3.639,-1.74,-1.12,1.28,1.28,0.67,1.26,2.12,
8.600,4041,2.8966,3.645,-1.59,-1.00,1.21,1.24,0.65,1.22,2.06,
8.600,4042,2.8976,3.650,-1.42,-0.88,1.16,1.22,0.63,1.19,2.01,
8.600,4043,2.8986,3.655,-1.24,-0.74,1.09,1.19,0.62,1.16,1.96,
8.600,4044,2.8994,3.660,-1.09,-0.61,1.03,1.16,0.60,1.14,1.91,
8.600,4045,2.9002,3.666,-0.94,-0.49,0.98,1.13,0.59,1.11,1.86,
8.600,4046,2.9012,3.670,-0.77,-0.35,0.93,1.11,0.58,1.09,1.82,
8.600,4047,2.9025,3.676,-0.58,-0.21,0.87,1.08,0.56,1.07,1.77,
8.600,4048,2.9041,3.681,-0.42,-0.07,0.81,1.05,0.55,1.04,1.72,
8.600,4049,2.9070,3.687,-0.25,0.07,0.75,1.02,0.54,1.01,1.67,
8.600,4050,2.9155,3.696,-0.09,0.18,0.67,0.98,0.52,0.97,1.60,
8.600,4051,2.9655,3.695,-0.25,0.03,0.68,0.98,0.52,0.98,1.61,
8.600,4052,3.0155,3.694,-0.41,-0.13,0.70,0.99,0.52,0.98,1.62,
8.600,4053,3.0655,3.693,-0.56,-0.27,0.71,1.00,0.52,0.99,1.63,
8.600,4054,3.1155,3.689,-0.72,-0.41,0.75,1.02,0.53,1.00,1.66,
8.600,4055,3.1555,3.683,-0.88,-0.54,0.81,1.05,0.55,1.03,1.71,
8.600,4056,3.1755,3.675,-1.07,-0.68,0.90,1.10,0.57,1.07,1.78,
8.600,4057,3.1796,3.647,-1.83,-1.26,1.21,1.24,0.64,1.21,2.05,
8.600,4058,3.1800,3.651,-1.67,-1.14,1.15,1.21,0.63,1.18,2.00,
8.600,4059,3.1858,3.646,-1.84,-1.27,1.22,1.25,0.64,1.21,2.05,
8.600,4060,3.1871,3.640,-2.02,-1.40,1.29,1.28,0.66,1.25,2.11,
8.600,4061,3.1881,3.634,-2.18,-1.51,1.37,1.31,0.68,1.29,2.17,
8.600,4062,3.1889,3.628,-2.34,-1.62,1.44,1.34,0.70,1.32,2.23,
8.600,4063,3.1897,3.623,-2.52,-1.76,1.51,1.38,0.72,1.35,2.29,
8.600,4064,3.1903,3.618,-2.68,-1.86,1.58,1.41,0.74,1.39,2.36,
8.600,4065,3.1908,3.611,-2.84,-1.95,1.65,1.45,0.77,1.44,2.43,
8.600,4066,3.1913,3.606,-3.00,-2.05,1.70,1.48,0.79,1.48,2.50,
8.600,4067,3.1918,3.601,-3.16,-2.16,1.74,1.51,0.80,1.52,2.56,
8.600,4068,3.1923,3.594,-3.35,-2.28,1.77,1.52,0.82,1.59,2.64,
8.600,4069,3.1926,3.586,-3.50,-2.35,1.79,1.54,0.85,1.68,2.74,
8.600,4070,3.1929,3.577,-3.73,-2.50,1.82,1.56,0.88,1.77,2.85,
8.600,4071,3.1931,3.568,-3.93,-2.54,1.82,1.57,0.93,1.92,3.02,
8.600,4072,3.1933,3.557,-4.14,-2.48,1.81,1.58,1.00,2.14,3.29,
8.600,4073,3.1935,3.549,-4.32,-2.47,1.80,1.59,1.05,2.31,3.50,
8.600,4074,3.1937,3.541,-4.48,-2.39,1.76,1.59,1.11,2.47,3.75,
8.600,4075,3.1939,3.532,-4.65,-2.21,1.67,1.60,1.18,2.69,4.14,
8.600,4076,3.1940,3.522,-4.86,-2.04,1.57,1.60,1.26,2.90,4.55,
8.600,4077,3.1948,3.513,-5.05,-1.86,1.46,1.61,1.34,3.13,4.96,
8.600,4078,3.1956,3.503,-5.25,-1.82,1.43,1.61,1.37,3.29,5.22,
8.600,4079,3.1964,3.493,-5.45,-1.79,1.41,1.61,1.39,3.44,5.47,
8.600,4080,3.1972,3.483,-5.64,-1.76,1.40,1.62,1.41,3.60,5.73,
8.600,4081,3.1980,3.473,-5.84,-1.73,1.38,1.62,1.44,3.76,5.99,
8.600,4082,3.1988,3.462,-6.03,-1.66,1.36,1.62,1.46,3.94,6.29,
8.600,4083,3.1994,3.449,-6.20,-1.55,1.33,1.62,1.49,4.14,6.61,
8.500,4084,0.6000,3.585,7.80,8.88,1.15,1.38,0.89,1.74,2.66,
8.500,4085,0.6500,3.609,7.43,8.37,1.04,1.31,0.82,1.53,2.49,
8.500,4086,0.7000,3.633,7.05,7.80,0.97,1.21,0.76,1.38,2.23,
8.500,4087,0.7500,3.654,6.70,7.28,0.86,1.11,0.68,1.24,2.02,
8.500,4088,0.8000,3.675,6.36,6.78,0.72,1.02,0.60,1.12,1.81,
8.500,4089,0.8500,3.695,6.05,6.35,0.59,0.94,0.54,1.00,1.63,
8.500,4090,0.9000,3.715,5.73,5.95,0.46,0.86,0.48,0.90,1.46,
8.500,4091,0.9500,3.731,5.46,5.62,0.36,0.80,0.44,0.84,1.35,
8.500,4092,1.0000,3.746,5.19,5.30,0.25,0.74,0.41,0.78,1.24,
8.500,4093,1.0500,3.758,4.95,5.03,0.17,0.69,0.38,0.74,1.16,
8.500,4094,1.1000,3.770,4.70,4.76,0.11,0.64,0.36,0.70,1.08,
8.500,4095,1.1500,3.784,4.40,4.44,0.04,0.58,0.34,0.65,0.99,
8.500,4096,1.2000,3.798,4.11,4.13,-0.01,0.53,0.31,0.60,0.91,
8.500,4097,1.2500,3.807,3.89,3.90,-0.03,0.50,0.30,0.57,0.86,
8.500,4098,1.3000,3.817,3.68,3.68,-0.05,0.46,0.28,0.54,0.80,
8.500,4099,1.3500,3.827,3.50,3.50,-0.06,0.43,0.26,0.50,0.74,
8.500,4100,1.4000,3.836,3.32,3.31,-0.07,0.39,0.24,0.47,0.69,
8.500,4101,1.4500,3.845,3.14,3.13,-0.07,0.36,0.22,0.44,0.63,
8.500,4102,1.5000,3.855,2.96,2.94,-0.06,0.34,0.21,0.40,0.58,
8.500,4103,1.5500,3.866,2.80,2.78,-0.05,0.30,0.18,0.35,0.51,
8.500,4104,1.6000,3.877,2.64,2.61,-0.02,0.27,0.16,0.31,0.44,
8.500,4105,1.7000,3.898,2.35,2.32,0.03,0.21,0.11,0.21,0.32,
8.500,4106,1.8000,3.916,2.08,2.06,0.06,0.15,0.07,0.14,0.21,
8.500,4107,1.9000,3.933,1.82,1.83,0.06,0.11,0.05,0.09,0.13,
8.500,4108,2.0000,3.946,1.57,1.61,0.05,0.08,0.03,0.05,0.08,
8.500,4109,2.1000,3.958,1.34,1.41,0.03,0.05,0.02,0.03,0.04,
8.500,4110,2.2000,3.969,1.10,1.22,0.00,0.02,0.01,0.01,0.00,
8.500,4111,2.3000,3.978,0.90,1.05,-0.02,0.00,0.00,-0.01,-0.03,
8.500,4112,2.4000,3.985,0.69,0.87,-0.04,-0.01,-0.01,-0.02,-0.04,
8.500,4113,2.5000,3.992,0.47,0.68,-0.06,-0.02,-0.01,-0.03,-0.06,
8.500,4114,2.6000,3.997,0.28,0.52,-0.07,-0.04,-0.02,-0.04,-0.07,
8.500,4115,2.7000,3.998,0.09,0.33,-0.08,-0.04,-0.02,-0.04,-0.08,
8.500,4116,2.8000,3.998,-0.12,0.13,-0.09,-0.04,-0.02,-0.04,-0.08,
8.500,4117,2.9000,3.992,-0.32,-0.10,-0.07,-0.04,-0.01,-0.03,-0.06,
8.500,4118,3.0000,3.979,-0.53,-0.37,-0.04,-0.03,-0.01,-0.01,-0.03,
8.500,4119,3.1000,3.964,-0.71,-0.61,0.00,-0.01,0.00,0.00,0.01,
8.500,4120,3.1328,3.961,-0.78,-0.69,0.01,-0.01,0.00,0.01,0.02,
8.500,4121,3.1550,3.986,-0.94,-0.74,-0.07,-0.04,-0.01,-0.03,-0.05,
8.500,4122,3.1591,4.008,-1.04,-0.75,-0.14,-0.06,-0.02,-0.05,-0.10,
8.500,4123,3.1598,4.023,-1.12,-0.76,-0.19,-0.08,-0.02,-0.05,-0.12,
8.500,4124,3.1603,3.998,-0.97,-0.73,-0.11,-0.05,-0.02,-0.04,-0.08,
8.500,4125,3.1610,3.969,-1.05,-0.93,-0.02,-0.03,0.00,0.00,-0.01,
8.500,4126,3.1618,3.945,-1.08,-1.04,0.04,0.01,0.02,0.03,0.06,
8.500,4127,3.1620,3.941,-1.08,-1.06,0.05,0.02,0.02,0.04,0.08,
8.500,4128,3.1630,3.917,-1.07,-1.11,0.12,0.07,0.05,0.10,0.17,
8.500,4129,3.1640,3.893,-1.05,-1.12,0.15,0.13,0.09,0.17,0.29,
8.500,4130,3.1648,3.871,-1.02,-1.10,0.14,0.21,0.13,0.26,0.41,
8.500,4131,3.1656,3.846,-0.98,-1.05,0.13,0.30,0.19,0.35,0.56,
8.500,4132,3.1662,3.825,-0.93,-0.97,0.08,0.40,0.24,0.47,0.72,
8.500,4133,3.1668,3.801,-0.88,-0.88,0.10,0.50,0.30,0.57,0.87,
8.500,4134,3.1673,3.781,-0.81,-0.79,0.14,0.58,0.33,0.65,1.00,
8.500,4135,3.1679,3.759,-0.71,-0.64,0.24,0.69,0.38,0.74,1.14,
8.500,4136,3.1685,3.738,-0.57,-0.45,0.35,0.78,0.42,0.81,1.28,
8.500,4137,3.1691,3.720,-0.41,-0.24,0.48,0.87,0.46,0.88,1.41,
8.500,4138,3.1698,3.701,-0.30,-0.05,0.63,0.95,0.50,0.95,1.56,
8.500,4139,3.1707,3.685,-0.48,-0.15,0.78,1.03,0.54,1.02,1.70,
8.500,4140,3.1713,3.678,-0.64,-0.27,0.85,1.07,0.56,1.06,1.75,
8.500,4141,3.1721,3.672,-0.82,-0.41,0.91,1.10,0.57,1.09,1.81,
8.500,4142,3.1729,3.668,-0.98,-0.55,0.96,1.12,0.59,1.11,1.85,
8.500,4143,3.1737,3.663,-1.14,-0.68,1.00,1.15,0.60,1.13,1.89,
8.500,4144,3.1745,3.659,-1.31,-0.82,1.05,1.17,0.61,1.14,1.93,
8.500,4145,3.1753,3.654,-1.47,-0.95,1.11,1.20,0.62,1.17,1.97,
8.500,4146,3.1761,3.648,-1.63,-1.08,1.17,1.23,0.64,1.20,2.03,
8.500,4147,3.1769,3.643,-1.80,-1.21,1.24,1.26,0.65,1.23,2.08,
8.500,4148,3.1777,3.638,-1.98,-1.34,1.31,1.29,0.67,1.26,2.13,
8.500,4149,3.1785,3.632,-2.13,-1.45,1.38,1.32,0.69,1.30,2.19,
8.500,4150,3.1790,3.630,-2.21,-1.50,1.42,1.33,0.70,1.31,2.21,
8.500,4151,3.1809,3.636,-2.05,-1.39,1.34,1.30,0.68,1.28,2.15,
8.500,4152,3.1829,3.642,-1.87,-1.26,1.26,1.26,0.66,1.24,2.09,
8.500,4153,3.1844,3.647,-1.71,-1.14,1.20,1.24,0.64,1.21,2.05,
8.500,4154,3.1859,3.653,-1.53,-1.01,1.13,1.20,0.62,1.17,1.98,
8.500,4155,3.1871,3.658,-1.38,-0.89,1.06,1.17,0.61,1.15,1.93,
8.500,4156,3.1886,3.664,-1.20,-0.75,1.01,1.15,0.60,1.12,1.88,
8.500,4157,3.1901,3.668,-1.05,-0.62,0.95,1.12,0.58,1.10,1.84,
8.500,4158,3.1921,3.674,-0.88,-0.49,0.90,1.09,0.57,1.07,1.79,
8.500,4159,3.1951,3.680,-0.71,-0.36,0.84,1.06,0.55,1.05,1.74,
8.500,4160,3.2009,3.687,-0.56,-0.24,0.76,1.02,0.54,1.01,1.68,
8.500,4161,3.2095,3.693,-0.50,-0.21,0.70,1.00,0.52,0.99,1.63,
8.500,4162,3.2695,3.693,-0.68,-0.39,0.71,1.00,0.52,0.99,1.63,
8.500,4163,3.3195,3.692,-0.83,-0.53,0.73,1.00,0.52,0.99,1.63,
8.500,4164,3.3795,3.690,-1.01,-0.70,0.76,1.02,0.53,1.00,1.66,
8.500,4165,3.4295,3.682,-1.16,-0.82,0.83,1.06,0.55,1.03,1.72,
8.500,4166,3.4595,3.668,-1.44,-1.01,0.97,1.13,0.58,1.10,1.84,
8.500,4167,3.4620,3.642,-2.12,-1.51,1.27,1.27,0.66,1.24,2.09,
8.500,4168,3.4624,3.648,-1.94,-1.39,1.20,1.24,0.64,1.20,2.03,
8.500,4169,3.4670,3.642,-2.11,-1.51,1.27,1.27,0.66,1.24,2.09,
8.500,4170,3.4683,3.637,-2.28,-1.63,1.34,1.30,0.67,1.27,2.14,
8.500,4171,3.4693,3.631,-2.44,-1.74,1.42,1.33,0.69,1.30,2.20,
8.500,4172,3.4703,3.624,-2.63,-1.86,1.51,1.38,0.72,1.35,2.28,
